p,cooperativity,gpg_mode,factor,eig_index,num_pulses,theta_l,background_theta,delta_l,state_fidelity,state_infidelity,trace_state,phase_aligned_state_error,source,sequence_file
0.0005,1000000000.0,erroneous,feedback U_0,4,9,1.0431972350159253,0.0,1.043197235015925,0.9975010211482721,0.0024989788517278955,0.9990515457431673,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_0__eig_04.csv
0.0005,1000000000.0,erroneous,feedback U_1,0,8,-1.928462093792922,0.0,-1.928462093792922,0.9954679147182299,0.004532085281770071,0.9982039407436349,,optimized feedback U_1:0 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_00.csv
0.0005,1000000000.0,erroneous,feedback U_1,1,8,-3.011647858062096,0.0,-3.011647858062096,0.9957889501496009,0.004211049850399107,0.9984106622320623,,optimized feedback U_1:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_01.csv
0.0005,1000000000.0,erroneous,feedback U_1,2,8,3.011647858062096,0.0,3.011647858062096,0.9981498254067163,0.0018501745932837377,0.9992469196230822,,optimized feedback U_1:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_02.csv
0.0005,1000000000.0,erroneous,feedback U_1,3,8,1.928462093792922,0.0,1.9284620937929216,0.9955733392652641,0.004426660734735854,0.9983819752859896,,optimized feedback U_1:3 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_03.csv
0.0005,1000000000.0,erroneous,feedback U_1,4,8,-1.0752719710619874,0.0,-1.0752719710619871,0.9968488135871789,0.003151186412821083,0.9986490645799128,,optimized feedback U_1:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_04.csv
0.0005,1000000000.0,erroneous,feedback U_1,5,8,-0.662222567798154,0.0,-0.6622225677981541,0.9965523158545164,0.003447684145483576,0.9987508453394556,,optimized feedback U_1:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_05.csv
0.0005,1000000000.0,erroneous,feedback U_1,7,8,0.6622225677981539,0.0,0.6622225677981541,0.9964211527380207,0.0035788472619793232,0.9989223088825863,,optimized feedback U_1:7 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_07.csv
0.0005,1000000000.0,erroneous,feedback U_1,8,8,1.0752719710619876,0.0,1.0752719710619871,0.9967658046440788,0.0032341953559211767,0.9986627037386152,,optimized feedback U_1:8 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_1__eig_08.csv
0.0005,1000000000.0,erroneous,feedback U_2,0,10,-1.4081683845217599,0.0,-1.4081683845217599,0.9982453867062838,0.0017546132937161785,0.9989731974981568,,optimized feedback U_2:0 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_00.csv
0.0005,1000000000.0,erroneous,feedback U_2,1,10,-2.232288807941853,0.0,-2.232288807941853,0.9978736882035252,0.0021263117964748224,0.9990368215092899,,optimized feedback U_2:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_01.csv
0.0005,1000000000.0,erroneous,feedback U_2,2,10,-0.4834513333424722,0.0,-0.48345133334247237,0.997046981125135,0.0029530188748649877,0.9991708612848523,,optimized feedback U_2:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_02.csv
0.0005,1000000000.0,erroneous,feedback U_2,4,9,0.4834513333424722,0.0,0.48345133334247237,0.9987638352432884,0.0012361647567116218,0.9997600075957347,,optimized feedback U_2:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_04.csv
0.0005,1000000000.0,erroneous,feedback U_2,5,10,3.141592653589793,0.0,-3.141592653589793,0.9969744566259353,0.0030255433740646875,0.9989460752949095,,optimized feedback U_2:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_05.csv
0.0005,1000000000.0,erroneous,feedback U_2,6,10,1.4081683845217599,0.0,1.40816838452176,0.9970080803079968,0.0029919196920031865,0.9986358359033912,,optimized feedback U_2:6 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_06.csv
0.0005,1000000000.0,erroneous,feedback U_2,7,10,2.232288807941853,0.0,2.2322888079418526,0.9960043446553242,0.00399565534467583,0.99838518136754,,optimized feedback U_2:7 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_2__eig_07.csv
0.0005,1000000000.0,erroneous,feedback U_3,1,11,3.141592653589793,0.0,-3.141592653589793,0.995803458159297,0.00419654184070295,0.9987228620663197,,optimized feedback U_3:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_3__eig_01.csv
0.0005,1000000000.0,erroneous,feedback U_3,2,11,-3.140292651857663,0.0,-3.140292651857663,0.9952681230937648,0.004731876906235222,0.9981555788959491,,optimized feedback U_3:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_3__eig_02.csv
0.0005,1000000000.0,erroneous,feedback U_3,3,9,3.140292651857663,0.0,3.1402926518576635,0.9969256184331925,0.0030743815668075047,0.998875302401184,,optimized feedback U_3:3 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_3__eig_03.csv
0.0005,1000000000.0,erroneous,feedback U_3,4,7,1.6986727808523494,0.0,1.6986727808523492,0.9962638453147735,0.003736154685226478,0.9991429766484624,,optimized feedback U_3:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_3__eig_04.csv
0.0005,1000000000.0,erroneous,feedback U_3,5,9,-1.6986727808523494,0.0,-1.6986727808523494,0.9978461318923495,0.002153868107650503,0.998856880019705,,optimized feedback U_3:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep09__feedback_u_3__eig_05.csv
0.0005,10000000000.0,erroneous,stage 0 split entangler,8,10,1.664765428089207e-17,1.5707963267948966,-1.5707963267948966,0.9987302448949775,0.0012697551050224742,0.9995292459012425,,optimized stage 0 split entangler:8 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__stage_0_split_entangler__eig_08.csv
0.0005,10000000000.0,erroneous,stage 0 split entangler,9,11,3.213603196589359e-17,1.5707963267948966,-1.5707963267948966,0.9985867493824055,0.0014132506175944526,0.999400954258092,,optimized stage 0 split entangler:9 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__stage_0_split_entangler__eig_09.csv
0.0005,10000000000.0,erroneous,stage 1 split entangler,1,8,1.5707963267948966,0.0,1.5707963267948966,0.9991113327153909,0.0008886672846091237,0.999725368298407,,optimized stage 1 split entangler:1,sequences/p_5p000000000000em04__C_1p000ep10__stage_1_split_entangler__eig_01.csv
0.0005,10000000000.0,erroneous,stage 1 split entangler,2,8,1.5707963267948968,0.0,1.5707963267948966,0.9984495621272409,0.0015504378727591028,0.9997860566970082,,optimized stage 1 split entangler:2,sequences/p_5p000000000000em04__C_1p000ep10__stage_1_split_entangler__eig_02.csv
0.0005,10000000000.0,erroneous,feedback U_0,0,9,3.141592653589793,0.0,-3.141592653589793,0.9982446188206455,0.001755381179354476,0.999279434957768,,optimized feedback U_0:0 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_0__eig_00.csv
0.0005,10000000000.0,erroneous,feedback U_0,2,9,-3.141592653589793,0.0,-3.141592653589793,0.9989544586157495,0.0010455413842505035,0.999613674339813,,optimized feedback U_0:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_0__eig_02.csv
0.0005,10000000000.0,erroneous,feedback U_0,3,9,-1.0431972350159253,0.0,-1.043197235015925,0.9988897860764685,0.0011102139235315,0.9996471743657364,,optimized feedback U_0:3,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_0__eig_03.csv
0.0005,10000000000.0,erroneous,feedback U_0,4,9,1.0431972350159253,0.0,1.043197235015925,0.9990638017361142,0.0009361982638858013,0.9996630415099265,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_0__eig_04.csv
0.0005,10000000000.0,erroneous,feedback U_1,0,8,-1.928462093792922,0.0,-1.928462093792922,0.9984034250134897,0.0015965749865103351,0.9993173700079714,,optimized feedback U_1:0 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_00.csv
0.0005,10000000000.0,erroneous,feedback U_1,1,8,-3.011647858062096,0.0,-3.011647858062096,0.9985029755395367,0.001497024460463292,0.9994774787568957,,optimized feedback U_1:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_01.csv
0.0005,10000000000.0,erroneous,feedback U_1,2,8,3.011647858062096,0.0,3.011647858062096,0.9994009576568921,0.000599042343107925,0.9997563861973414,,optimized feedback U_1:2,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_02.csv
0.0005,10000000000.0,erroneous,feedback U_1,3,8,1.928462093792922,0.0,1.9284620937929216,0.9984256697049988,0.0015743302950012028,0.9993640997882175,,optimized feedback U_1:3 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_03.csv
0.0005,10000000000.0,erroneous,feedback U_1,4,8,-1.0752719710619874,0.0,-1.0752719710619871,0.9988240820942014,0.001175917905798629,0.9995510965699707,,optimized feedback U_1:4 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_04.csv
0.0005,10000000000.0,erroneous,feedback U_1,5,8,-0.662222567798154,0.0,-0.6622225677981541,0.9988186599910331,0.001181340008966858,0.9995824431309708,,optimized feedback U_1:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_05.csv
0.0005,10000000000.0,erroneous,feedback U_1,7,8,0.6622225677981539,0.0,0.6622225677981541,0.9986547751745172,0.001345224825482827,0.9996257820745147,,optimized feedback U_1:7 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_07.csv
0.0005,10000000000.0,erroneous,feedback U_1,8,8,1.0752719710619876,0.0,1.0752719710619871,0.99893960501381,0.0010603949861900386,0.9995472883132143,,optimized feedback U_1:8,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_1__eig_08.csv
0.0005,10000000000.0,erroneous,feedback U_2,0,10,-1.4081683845217599,0.0,-1.4081683845217599,0.9991185507913379,0.0008814492086620662,0.9996766822630515,,optimized feedback U_2:0 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_00.csv
0.0005,10000000000.0,erroneous,feedback U_2,1,10,-2.232288807941853,0.0,-2.232288807941853,0.9991028248251539,0.0008971751748461099,0.999659415732379,,optimized feedback U_2:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_01.csv
0.0005,10000000000.0,erroneous,feedback U_2,2,10,-0.4834513333424722,0.0,-0.48345133334247237,0.9988209427715877,0.0011790572284122725,0.9996915179183067,,optimized feedback U_2:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_02.csv
0.0005,10000000000.0,erroneous,feedback U_2,4,9,0.4834513333424722,0.0,0.48345133334247237,0.9996075737516512,0.00039242624834878725,0.9999235732842326,,optimized feedback U_2:4,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_04.csv
0.0005,10000000000.0,erroneous,feedback U_2,5,10,3.141592653589793,0.0,-3.141592653589793,0.9986077388001613,0.0013922611998387069,0.9996408766428183,,optimized feedback U_2:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_05.csv
0.0005,10000000000.0,erroneous,feedback U_2,6,10,1.4081683845217599,0.0,1.40816838452176,0.9988547096554599,0.0011452903445401397,0.9994735179721409,,optimized feedback U_2:6 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_06.csv
0.0005,10000000000.0,erroneous,feedback U_2,7,10,2.232288807941853,0.0,2.2322888079418526,0.9985183848142736,0.001481615185726426,0.9994667391151664,,optimized feedback U_2:7 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_2__eig_07.csv
0.0005,10000000000.0,erroneous,feedback U_3,1,11,3.141592653589793,0.0,-3.141592653589793,0.9984692228658579,0.0015307771341420695,0.9995369909033373,,optimized feedback U_3:1 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_3__eig_01.csv
0.0005,10000000000.0,erroneous,feedback U_3,2,11,-3.140292651857663,0.0,-3.140292651857663,0.9980846130719674,0.0019153869280326141,0.9993868135032553,,optimized feedback U_3:2 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_3__eig_02.csv
0.0005,10000000000.0,erroneous,feedback U_3,3,9,3.140292651857663,0.0,3.1402926518576635,0.9989285174244475,0.0010714825755524515,0.9996329397394206,,optimized feedback U_3:3 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_3__eig_03.csv
0.0005,10000000000.0,erroneous,feedback U_3,4,7,1.6986727808523494,0.0,1.6986727808523492,0.9987916820706941,0.0012083179293058688,0.9997282378816278,,optimized feedback U_3:4,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_3__eig_04.csv
0.0005,10000000000.0,erroneous,feedback U_3,5,9,-1.6986727808523494,0.0,-1.6986727808523494,0.9992268249189327,0.0007731750810673343,0.9996116109552439,,optimized feedback U_3:5 warm-start,sequences/p_5p000000000000em04__C_1p000ep10__feedback_u_3__eig_05.csv
0.001,1000000.0,erroneous,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9357550964528308,0.06424490354716916,0.975498144134359,,optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_0_split_entangler__eig_08.csv
0.001,1000000.0,erroneous,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.9427883784481301,0.05721162155186987,0.9664599845899056,,optimized stage 0 split entangler:9 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_0_split_entangler__eig_09.csv
0.001,1000000.0,erroneous,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.9357551914747012,0.06424480852529879,0.9754981441343591,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_01.csv
0.001,1000000.0,erroneous,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.918818953623143,0.08118104637685697,0.9726848748445219,,optimized stage 1 split entangler:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_02.csv
0.001,1000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9197171386662158,0.08028286133378415,0.974204022938472,,optimized stage 1 split entangler:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_05.csv
0.001,1000000.0,erroneous,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.935755167693154,0.06424483230684597,0.9754981441343591,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__stage_2_split_entangler__eig_01.csv
0.001,1000000.0,erroneous,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.9035278842849627,0.09647211571503733,0.9565294241560666,,optimized feedback U_0:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_0__eig_00.csv
0.001,1000000.0,erroneous,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.9203471227200275,0.0796528772799725,0.9684631680854804,,optimized feedback U_0:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_0__eig_01.csv
0.001,1000000.0,erroneous,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.9370153060541802,0.06298469394581985,0.9700671450036096,,optimized feedback U_0:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_0__eig_02.csv
0.001,1000000.0,erroneous,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9716416573655849,0.028358342634415057,0.9749393096181778,,optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_0__eig_04.csv
0.001,1000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9311959195426469,0.06880408045735309,0.9659056854726006,,optimized feedback U_1:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_00.csv
0.001,1000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9337346953003463,0.06626530469965375,0.9661407447954532,,optimized feedback U_1:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_01.csv
0.001,1000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9540852764055173,0.045914723594482676,0.9817761545154101,,optimized feedback U_1:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_03.csv
0.001,1000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9488117151166531,0.051188284883346924,0.9803970834795785,,optimized feedback U_1:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_04.csv
0.001,1000000.0,erroneous,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.9383431025266666,0.06165689747333336,0.9768442188583011,,optimized feedback U_1:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_05.csv
0.001,1000000.0,erroneous,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9395922050496435,0.06040779495035653,0.9790362582057502,,optimized feedback U_1:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_1__eig_06.csv
0.001,1000000.0,erroneous,feedback U_2,0,9,-2.3460282339764036,0.0,-2.3460282339764036,0.9409178484488454,0.059082151551154594,0.9815889245450031,,optimized feedback U_2:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_00.csv
0.001,1000000.0,erroneous,feedback U_2,1,9,3.141592653589793,0.0,-3.141592653589793,0.9633184294539154,0.03668157054608456,0.983600826953016,,optimized feedback U_2:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_01.csv
0.001,1000000.0,erroneous,feedback U_2,2,9,2.3460282339764036,0.0,2.346028233976403,0.9609047043470899,0.039095295652910145,0.9875681373898055,,optimized feedback U_2:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_02.csv
0.001,1000000.0,erroneous,feedback U_2,3,9,-1.1601479272497965,0.0,-1.1601479272497965,0.9660619834126064,0.033938016587393594,0.9857073675449189,,optimized feedback U_2:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_03.csv
0.001,1000000.0,erroneous,feedback U_2,5,9,-0.74705880617621,0.0,-0.7470588061762102,0.9433968716129801,0.05660312838701986,0.9778440526095875,,optimized feedback U_2:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_05.csv
0.001,1000000.0,erroneous,feedback U_2,6,9,0.74705880617621,0.0,0.7470588061762102,0.9464530861333431,0.05354691386665689,0.981469423652454,,optimized feedback U_2:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_06.csv
0.001,1000000.0,erroneous,feedback U_2,7,9,1.1601479272497965,0.0,1.1601479272497963,0.961710351800543,0.038289648199457016,0.9846972333083229,,optimized feedback U_2:7 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_2__eig_07.csv
0.001,1000000.0,erroneous,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9176521599993483,0.08234784000065165,0.9722062407855553,,optimized feedback U_3:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_3__eig_01.csv
0.001,1000000.0,erroneous,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9011399117269557,0.09886008827304427,0.9474355877128342,,optimized feedback U_3:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_3__eig_02.csv
0.001,1000000.0,erroneous,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.9097270638510766,0.0902729361489234,0.9688625075508615,,optimized feedback U_3:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_3__eig_03.csv
0.001,1000000.0,erroneous,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.9716416573655849,0.028358342634415057,0.9749393096181778,,reused optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep06__feedback_u_3__eig_04.csv
0.001,10000000.0,erroneous,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9789343575350092,0.021065642464990764,0.9921979473492861,,optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_0_split_entangler__eig_08.csv
0.001,10000000.0,erroneous,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.9702361416036431,0.029763858396356868,0.9899332979253916,,optimized stage 0 split entangler:9 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_0_split_entangler__eig_09.csv
0.001,10000000.0,erroneous,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.9789343921197043,0.021065607880295656,0.9921979473492859,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_01.csv
0.001,10000000.0,erroneous,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.9647064894460151,0.035293510553984886,0.9867941790113124,,optimized stage 1 split entangler:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_02.csv
0.001,10000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9716073966634478,0.028392603336552247,0.9897538673981667,,optimized stage 1 split entangler:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_1_split_entangler__eig_05.csv
0.001,10000000.0,erroneous,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.9789343835783563,0.02106561642164373,0.9921979473492859,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__stage_2_split_entangler__eig_01.csv
0.001,10000000.0,erroneous,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.959797651202254,0.04020234879774598,0.9853411271015424,,optimized feedback U_0:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_0__eig_00.csv
0.001,10000000.0,erroneous,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.9646383069968383,0.03536169300316172,0.9878582247168878,,optimized feedback U_0:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_0__eig_01.csv
0.001,10000000.0,erroneous,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.979114788590504,0.020885211409495952,0.9902392743105313,,optimized feedback U_0:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_0__eig_02.csv
0.001,10000000.0,erroneous,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9877045291451924,0.012295470854807644,0.9891585129788302,,optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_0__eig_04.csv
0.001,10000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9704843366425351,0.029515663357464916,0.9884621874378559,,optimized feedback U_1:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_00.csv
0.001,10000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9752656968087059,0.024734303191294105,0.988751786827366,,optimized feedback U_1:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_01.csv
0.001,10000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9834646433850851,0.016535356614914898,0.9947845650713247,,optimized feedback U_1:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_03.csv
0.001,10000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9806229324524713,0.01937706754752866,0.9913483104265434,,optimized feedback U_1:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_04.csv
0.001,10000000.0,erroneous,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.9796993379589592,0.02030066204104075,0.99263139270269,,optimized feedback U_1:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_05.csv
0.001,10000000.0,erroneous,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9790894404715366,0.020910559528463435,0.99231341177755,,optimized feedback U_1:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_1__eig_06.csv
0.001,10000000.0,erroneous,feedback U_2,0,9,-2.3460282339764036,0.0,-2.3460282339764036,0.9737087800141393,0.026291219985860703,0.9930218180254204,,optimized feedback U_2:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_00.csv
0.001,10000000.0,erroneous,feedback U_2,1,9,3.141592653589793,0.0,-3.141592653589793,0.9870430989835052,0.012956901016494826,0.9944749491475222,,optimized feedback U_2:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_01.csv
0.001,10000000.0,erroneous,feedback U_2,2,9,2.3460282339764036,0.0,2.346028233976403,0.9873147370833931,0.012685262916606876,0.996003825864468,,optimized feedback U_2:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_02.csv
0.001,10000000.0,erroneous,feedback U_2,3,9,-1.1601479272497965,0.0,-1.1601479272497965,0.987706926723398,0.012293073276602007,0.9950160656101578,,optimized feedback U_2:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_03.csv
0.001,10000000.0,erroneous,feedback U_2,5,9,-0.74705880617621,0.0,-0.7470588061762102,0.9805614884319154,0.019438511568084627,0.9922607127593167,,optimized feedback U_2:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_05.csv
0.001,10000000.0,erroneous,feedback U_2,6,9,0.74705880617621,0.0,0.7470588061762102,0.9804834225761251,0.019516577423874915,0.9940626894656885,,optimized feedback U_2:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_06.csv
0.001,10000000.0,erroneous,feedback U_2,7,9,1.1601479272497965,0.0,1.1601479272497963,0.9868464425456586,0.013153557454341436,0.994457952398616,,optimized feedback U_2:7 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_2__eig_07.csv
0.001,10000000.0,erroneous,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9716284775990665,0.028371522400933546,0.9910831227252319,,optimized feedback U_3:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_01.csv
0.001,10000000.0,erroneous,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9646910859759482,0.035308914024051785,0.9813202388288715,,optimized feedback U_3:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_02.csv
0.001,10000000.0,erroneous,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.9634817349900868,0.036518265009913176,0.9909140226756383,,optimized feedback U_3:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_03.csv
