pulse_index,alpha,beta,gamma,kappa,detuning
1,-0.5514653691722069,0.3237709005292333,0.94706604905616565,-1.2079899245892158,0.050000000000000003
2,3.1072579475506217,-3.1415926535897931,1.3333421231487235,0.9982987756577395,0.14171140319955991
3,-2.7972608133119969,-2.812868479809036,-3.14092655908247,-1.8485826669242036,2.1931078524279872
4,1.4814647892708881,-1.5756454925872891,-1.7265760216813109,2.7443696586590756,0.23415608287770689
5,3.0718568870240186,2.9656929515177977,-1.8224137152716255,0.25444561242026464,0.73915158990647378
6,-0.84954996046209574,-2.082550173224885,1.2499889852280388,1.6833568508787455,1.0988333454889885
7,0.5002762843172246,-2.7681079829198763,-0.47072621900486944,1.1424842245295814,1.1803052657816155
8,-1.088499272980006,2.2713677938217405,1.5165428299444164,0.28072626627609054,0.79879417285411725
9,-2.7782153643102281,2.0947282980984978,2.4836089552331586,-0.73011002392958035,1.1267663204105276
10,-1.6290830428043206,-3.1410533857673246,1.8938394915706314,-7.4065552833876201e-06,10.192904251495525
11,-0.07950131353744283,3.1414978541129344,0.60629382158821321,-0.94232354463942192,1.1180253059582885
