pulse_index,alpha,beta,gamma,kappa,detuning
1,3.0918210870813714,-3.1223678023755372,-2.7635090828443656,0.46663769671985572,0.050000000000000003
2,3.1385661921397876,0.18877572667225162,-2.2779949989575425,2.9643980295056287,0.47794799691930845
3,2.5676246195149774,-3.1391254574674932,2.8400049064518598,-1.5058999945680325,0.45108647940514812
4,-2.7610406360427024,2.4854917032943917,1.0159745880457207,-3.1181948530312211,0.094182604034528758
5,1.8532380064847263,2.3289356696215329,-1.4588947154001379,1.261459406901795,4.4394247844458441
6,-1.8732123501861997,1.0133689958384164,2.7300665453126096,-1.2873678967663154,0.6858245391840565
7,1.3246595832345098,-2.3387617501881661,1.6037928951126772,-2.8163152303607695,1.0881236411801627
8,-2.9322558104346674,-2.8031899699324598,-0.37314945436245617,1.3592230873037887,1.2113694057544124
9,3.0367826538304583,-0.83132924058155555,2.779790417257463,-0.13771059880977879,0.79258945278174764
10,-2.9558212363531382,-0.57747170053928798,-0.32919521879131564,2.5120809675777602,1.1122547569514762
