pulse_index,alpha,beta,gamma,kappa,detuning
1,-2.524027213435216,-0.67339313419459534,1.8261884874525529,-0.19549766756520062,0.93041002749058899
2,0.48359099537705985,-0.041246649673464787,-2.0894727834369142,2.8057036454666862,0.6387975078061634
3,2.2021673253812271,0.24848664516493693,1.4122909006591029,2.2962869768213507,0.70652078118960993
4,2.5351457633203678,2.7988217651341962,-1.4070073945750305,1.1594111152144253,0.87241516027315602
5,1.7394799757611943,0.78154891148499794,-2.7834955378177861,2.7629175362402711,1.0924593766431026
6,0.97203799597345197,-2.5174709907084121,0.89865075199178512,-1.7202170835163941,1.0798888068418862
7,-0.85167485135660104,-2.455825888546324,2.1223581292756242,-3.0178035196941333,0.87772821722058958
8,-2.9379014651602686,-1.1319036590348117,1.5659757370548837,-2.8638317624293448,1.0987560965694063
9,0.3160794650408692,-1.4234836486481748,0.43583267449496688,-2.4863686981412689,1.0615633175750681
10,0.50930032694810168,1.6824505529010139,-2.6751102939783009,-1.9960482353939151,1.2165443415252657
