pulse_index,alpha,beta,gamma,kappa,detuning
1,2.8121807901111571,-1.1027395991206368,-2.9619426474810906,-0.12793815950133752,0.90865223524695315
2,0.83337629211928721,-2.1343853522125888,-2.3418403378023962,3.0702027699570551,0.71527175425404421
3,1.5262719019232986,-1.2127227004801342,-0.65780329552307304,-3.1404564528449135,1.2163518925016603
4,-2.6706060300298935,0.80692626547808899,0.010677110410643592,-1.8698177529478639,0.99794213164695267
5,1.1663223806453569,1.6480354680526363,0.30462327191326888,-0.82230558166957446,1.0810550415078717
6,1.3671074398017042,-1.1805965824568587,2.1697756779064346,-2.8367636182610299,1.2789423436467149
7,0.74552330521883026,-1.708436108132986,2.703391802805156,-0.80050065970114404,1.0566229169552026
8,-1.6528879321628542,-2.8776576932666216,1.0115696778813383,1.0410323547459635,1.1296962540908619
9,3.1048803573378541,1.7431972223883636,2.254277413295835,3.0222216455894264,1.2112645272118621
10,-2.6263263448391196,-0.29082059483815831,0.91392036648251829,2.3910714206615307,1.0821440050383166
