pulse_index,alpha,beta,gamma,kappa,detuning
1,0.28820747778594158,-0.9991793184916048,1.4930832906001872,-1.1105666107589414,0.050000000000000003
2,-2.0058327892394909,1.005719936013578,-0.26882449128345015,-0.0018712910952418955,0.96780342609724124
3,2.6678509979671294,0.013347494159493321,-2.3716786808996528,-2.2233427608928382,0.050000000000000003
4,2.579913962726911,-2.9122339077120971,3.0005059307071416,2.6730597158144014,0.050000000000000003
5,2.919442633383607,-1.1263371307399601,-0.24397811420205956,1.6766603976468648,1.1265026026261704
6,-2.2398745056121867,0.79256463138471211,-2.5964209631029282,1.9392476480967953,1.0889284173271818
7,-1.9898865406324888,-2.3272945445912825,2.6146971992021784,1.0024770207344191,1.2942227616740349
8,2.319446035048589,-2.0416336082328956,-1.0731213339311998,-1.2096669005469396,0.87771857820343091
9,-2.6908310035894041,-1.0348957099960321,2.0016079852586803,-2.3540125435575034,1.4346319287854823
10,-1.0019837904764957,1.8500678491659626,0.82271618988492223,1.447035948266824,1.3429917221380179
