pulse_index,alpha,beta,gamma,kappa,detuning
1,-1.1460735123589618,0.53647031616591567,-3.1415910019328179,1.4959461231293461,0.050000000000000003
2,-1.5020397384865858,0.79870606353454532,-0.60932941627153092,-0.31261165376347999,0.91801422865243509
3,-3.1174976216416557,2.9955382990529804,2.8318515915791407,-1.3147700953351553,0.58779849836639497
4,2.8806872670773815,-0.3203960240921675,-0.90194236051904497,2.657320014674621,1.177824316979482
5,-3.1222708500613985,0.76411911686011691,0.48821708039577533,2.8150862496684259,1.0647297139420091
6,-0.53250336714873636,0.45604711276644222,-0.32971356566833754,-0.22974010057181948,0.49305312993717859
7,0.37831773330472984,-2.3573461091474268,-0.1112862290808932,0.78428987785462456,0.75713407251975995
8,1.2742070666302703,-1.5811368050978507,-0.29076265227606274,-1.1246541805320809,7.347908831293652
9,-1.4404431697067892,0.10794233169175002,1.1714038752005025,2.1603800161927316,1.3960813843932993
