pulse_index,alpha,beta,gamma,kappa,detuning
1,-1.590521465340482,-0.34341571236737412,-0.041422007074438681,-0.10898476829473452,0.2719511009970475
2,2.5495814112446809,-0.86877816868447166,1.4665407081050921,-0.024679795053048865,0.66584738573478008
3,-2.6772969294789895,-1.8173724891022314,-2.3222280546652851,0.087024306617901392,1.0368097495404565
4,1.7867633642342498,-1.2891794601309947,-0.90861447120032446,2.7661209671633777,1.0491996505034686
5,2.6136109640671852,0.44520067344863629,-2.6061580396220632,1.1636726889562787,1.0877369494798017
6,-0.32612803348485303,-0.57077489858009622,1.0859593777280829,0.5356763776496799,1.1822557696007743
7,-0.67871729068471287,-0.63632039435544918,0.078518959596977272,-0.011571685650343711,1.1542249877193818
8,-2.2946177383248672,2.9866012063278728,0.9091088807278056,-0.45730818765569242,1.0325110194601146
9,-1.1347084020056306,1.4346962565256309,2.1366582267339145,2.2016825892775,0.68631171463780671
10,-0.92271941268139679,-2.0491711854028094,1.9620738743588688,2.5693047423249817,1.3017165311111734
11,0.25854197937050399,2.7520036518670787,-1.5726322885013979,0.49360513941426343,1.1882547008818078
