pulse_index,alpha,beta,gamma,kappa,detuning
1,0.093298543196671635,-2.8025688195224547,-2.2415385074982299,-0.52255171014130974,0.050000000000000003
2,1.9856521494107608,2.7979576638661707,-3.0856505988454397,-0.47197640612449238,0.98786202067267048
3,-2.2143681945844054,-1.393330311140919,1.8516728961884052,0.020984737584095206,0.89427658998664117
4,0.38645060937900622,2.7993589448001588,0.7746574556002418,0.7078801679543556,0.72356113839716951
5,2.7765155034026101,-2.0561665244999197,1.5358985432295416,0.80822819432503168,0.79651441481881313
6,2.8022663813975082,-1.0108521017698044,1.8551569022174601,-0.24225678646843049,1.0862156302589523
7,2.7045671576262484,1.7340688096150814,2.7484616166546876,-0.74574859710287922,0.83571627524308501
8,-0.71936444932751853,1.2595111545460231,-1.5186812553519402,1.7854185381276795,1.4665660875182098
9,2.8057375579178832,-0.88751517427637872,2.062678444831703,-2.2953627998058166,0.85175295508878912
10,-1.6706309196075231,1.8536150287996209,1.3300928076491203,1.4088209367220708,0.99283317559340578
