pulse_index,alpha,beta,gamma,kappa,detuning
1,-0.0046963411936049087,-1.483146076443447,-2.2891303187575791,-1.5831993379505085,0.050000000000000003
2,-2.9872136351704448,-0.45601142239550146,1.8833268481906298,-0.23196509517322575,0.83573023842964256
3,-0.56487935941340273,0.069617478687519219,0.4874114630580284,-2.9894122069071951,0.47599112493622681
4,1.0131305122090559,-0.16906913029513612,-1.1250638473241936,-1.2721792525293762,0.26801962752544084
5,-0.17305220380943706,-3.118695873945414,-0.71668735912579595,-1.0636818147066915,0.24966406528927013
6,-0.12211757117441503,-2.1112108581764506,2.6901891823688731,2.7569899603739856,0.3363486374923646
7,-3.002837397334118,-2.5885246368379735,0.10166807922611452,1.4900989952568346,1.0981432717660324
8,-2.0620243666622642,2.5751539916278059,-2.0552805862360399,-2.961772645881013,0.64736754576674838
9,-1.7137622742582865,-2.1223433990217164,-2.4550369886239478,3.0313643043738043,1.2351042768154836
10,2.7843793656372813,1.3113665682190794,-0.093848089221064829,2.5936595821707269,0.97742128755933966
11,1.0480056182803481,0.93279192888927165,-0.14059109405965317,3.0170593484277655,1.1726503528583838
