pulse_index,alpha,beta,gamma,kappa,detuning
1,0.026826006559639133,1.2727476572722569,1.8386041417100123,-0.0017601640558065792,2.9491301271999855
2,-1.1106787089132475,-0.1259740691901049,0.90030150600711356,0.44027112447991545,1.0878920479233876
3,1.0659442697688049,1.7463430321617672,-0.32483152833061402,-2.9586541171746288,0.82573513701481926
4,3.0667434855351212,-2.1742883292195105,0.46000709711242171,-0.029588074215933402,1.8885397650339075
5,0.82846770538023951,1.232514290588886,1.0443774506709003,0.95841379725728892,2.5303505140299696
6,-2.5057160182872482,0.86840048646676826,-2.9674027084456784,2.0360327690670159,1.7633763285947062
7,-3.0387438775247357,0.071409816529864528,2.8645942460550922,1.227566721619727,1.1074962110315343
8,2.1414143606592013,-2.8755536866321316,0.014618886271547336,0.0050967748084725841,0.95683585172795171
9,-1.9012849838670824,0.81696019937012254,2.1468799647131118,-2.4925192003691161,3.8710704428812912
10,-2.652897268004033,2.0018555094709471,3.0858457693335275,0.056218328908415369,1.1590370599844102
