pulse_index,alpha,beta,gamma,kappa,detuning
1,2.0164293228219177,3.1100414258045874,0.6425941967410268,-2.7781340127427168,0.050000000000000003
2,1.0211598094783803,2.6410723401131335,-3.0231328974557887,3.1195259598494856,0.99999883798809208
3,3.0739093652972267,-0.73292884529697422,-1.4821519861514267,-0.72893987262831861,0.64629611128538733
4,-2.3802169799101205,-2.107506190970601,-1.7800477493477453,2.7197804600574962,0.48148471642079477
5,-2.010716558298308,-2.3455061431414999,-2.8621617098016237,-0.82197407334429484,1.2479531331017442
6,-2.6666363888846059,-2.1111061787658238,-2.9860327505683046,0.5998494231859508,0.93898335629819862
7,3.1349135454340686,0.89932587886411475,-2.4787608741867766,2.9337663020107447,1.0908278028090073
8,0.29875348699194676,-1.6463838882767821,-1.4583723673044438,-1.204455254914953,1.2232546935164401
9,2.1857377994232499,-0.57366284993216232,1.2909041873823497,0.55086368039699007,1.1636896623536899
10,0.063498243821211942,0.74904116475317839,0.7690285532942619,-1.5885950568727605,1.3583792584928027
11,1.967910981239565,0.6906530285916489,0.84581160527124233,0.72263946798373291,1.1692640650717261
