pulse_index,alpha,beta,gamma,kappa,detuning
1,-1.4828246459694556,-1.3811197482861817,-1.9741185913704375,1.8505123788125004,0.050000000000000003
2,0.16505762766948021,-0.31496476079997421,-1.2791498233196956,0.61749092690110352,0.896859924704412
3,0.67418802898788122,1.0664190416792105,1.2524531913245049,1.5720262217978667,0.51793336566848192
4,0.67351748586387772,-0.59741170857034265,-2.1728715473660447,2.431579224031275,1.4134887551849997
5,-0.55626741180596606,0.693319352694307,-0.72500348265704928,2.2155507672412553,1.448545739916024
6,-2.6625492982895476,-2.5445747951385003,3.0638245713487064,-0.83623729841656824,1.2335142143378659
7,-0.46414925449782191,0.82667323540371729,-3.1283392209280318,-0.99256842362908704,1.2026372506584142
8,1.6752808277068869,-1.8492748439492126,-0.093192801635441927,0.29527474659031683,1.131872766879469
9,1.7760044350681707,-1.3715053351795949,2.2432223194936856,-1.6823831107692846,1.1054879188603564
10,-2.3755765730725815,0.9329564639680703,3.1266097166431219,-1.2154651150993101,1.2434298006487166
