pulse_index,alpha,beta,gamma,kappa,detuning
1,1.2480706121990754,-1.0312898569294189,-2.4410776116657127,1.770961258934024,0.050000000000000003
2,0.098656889567503403,-1.0193655868337124,1.181333006933426,-2.0624561923315139,0.38052896213498794
3,0.50218495322830903,-2.3446613670644587,-0.88918206266574029,-0.55450703916520783,1.091347384722251
4,-3.141194143221465,-0.297592197847524,-2.4492283404784803,-2.7230356473252684,1.3558322840691459
5,-0.94070909384704859,1.3841414534728882,-0.82412574760102086,1.1798844703357374,1.0618831857978568
6,0.63516238211908616,-3.1415926535897931,-2.1332941393880507,-0.77446005442268406,1.3269011080247053
7,-2.59208110946724,1.3644220734629089,1.0854845991538253,-1.3800329892833227,1.4179608187891342
8,-2.8924099333179871,3.1064045904419371,-1.8344048576555638,-0.62902974932499589,1.2827789232612974
