pulse_index,alpha,beta,gamma,kappa,detuning
1,-0.10922415246436293,-1.5052745474728646,2.1181616294330241,1.6708206790362807,0.050000000000000003
2,-3.0746167972630203,2.3849860139709307,2.507325909926891,-2.5919007481953797,0.66806817203342117
3,1.7624539029603332,-1.6199957974458965,0.34450614007561459,2.8048409569998509,1.3753924036755121
4,-2.6904664178074906,1.3981359483454685,0.21049974918932723,0.24302008249987073,1.2021530336112465
5,1.8212014426822185,2.9424817063790933,2.919126742632578,2.8855252829508897,1.3419497161728084
6,-3.1288465951019351,-2.1154900237610419,-2.4158558721670644,2.7919416827764936,1.0354077623213069
7,0.78066859852099513,-2.3302723908040512,-2.6677023047183082,-3.1334857434839343,1.0644104802113139
8,0.3561004367714255,-3.0393175311594058,2.4560092936579037,-2.9317866056285191,0.99884313702707361
