pulse_index,alpha,beta,gamma,kappa,detuning
1,-1.1948147455435567,-1.0212267041057645,-0.041419226160551645,-0.68471353784887412,0.85599337372987416
2,2.9083705409820442,-1.21554529242901,1.8622429012200494,-0.2758594587455982,0.96878080451510551
3,-2.8666580059175435,-2.0475975399093733,-1.8389168592426834,0.16714037317810732,1.0133592342325788
4,1.6887354552793008,-1.3119062258979597,-1.0979718780887273,2.5691956956173261,1.0236850513668914
5,2.6596681062735379,0.4231522650261858,-2.7113044134360291,1.1585379241305629,1.0425222675745585
6,-0.089480592469234163,-0.072900430293065033,1.132009004713713,0.73948033171156624,1.0497508141948935
7,-0.92946484697946596,-1.2150251503520628,0.31516536529251649,-0.39100394696814605,1.0352464959078613
8,-2.3482770516571625,2.7009683468948893,0.6583668449061596,-1.4829892910157076,1.036902838948965
9,-1.3802746099045473,1.8592130001324889,2.0829926276934909,3.1347818562012062,0.99212014665945747
10,-0.81279798740464693,-1.8219315871778505,1.7165082221010308,2.5154619226890462,1.1414644152437032
11,0.81248787223494578,2.8459231043195112,-1.462711087061275,0.55684820396317425,1.0268225866048866
