pulse_index,alpha,beta,gamma,kappa,detuning
1,2.1821957575211091,-3.09667344037085,-1.9521246014368969,-1.9129571402122607,0.050000000000000003
2,3.0726085143544069,3.1415353412828253,2.6192408600081718,2.8124364061501277,0.22335232019679566
3,-2.3775536183654484,-2.9793792313680578,2.9523375518172301,-2.8566157874372187,0.050000000000000003
4,-0.8586559430396522,-1.1839167817436069,-3.0560235259949859,1.0171325786218544,2.7717999367054502
5,1.6084953334066541,1.5144656321480887,0.59854663873545688,-1.478096548991551,0.73429145325965928
6,-2.2482230688015159,2.7138629239326373,2.0330291583948186,0.8242313738366166,1.1788464247576975
7,0.17226354339893049,2.5176572412816935,-2.2482599384095652,-0.81130321732272404,1.3123394614179982
8,1.3913629699948771,2.5508541708367902,2.2430350863925304,0.029053805248608226,1.2447154210842497
9,-1.4971877426065423,1.9348170879052049,0.40942641641507699,-0.16201607192488152,3.0048539730252175
10,-2.7443298343021998,0.1800426778715507,-2.280883973428566,-1.3617076189276027,1.8337192021773447
