pulse_index,alpha,beta,gamma,kappa,detuning
1,-1.0075624472393223,-3.0232230411466503,-3.1415872721121891,-1.6029083016172991,0.050000000000000003
2,0.1305071632370359,-0.15107253193302056,1.3019564331335267,-0.57973720300603415,0.39333042313993477
3,-1.9589660760427277,2.6773251836079734,-0.96342220719415261,-1.8673975734676322,3.5581501479830582
4,-0.58103407026990217,2.3118126073953178,2.5545869480909742,0.89147911521674872,0.30600102826693748
5,-0.30103052551526222,-0.36146055674509886,-3.0999610361541743,0.69046311394103799,0.78714203439450581
6,-0.98683571830053463,3.1415926535897931,-3.1144854258901558,0.78465204085567342,1.8177147829843145
7,-2.1529904021646624,1.0572774103548941,0.36184249070899915,-1.4588132352469447,0.7908810225294306
8,-2.846317051717385,2.244127277757058,-2.847969804873836,-0.81557602758232206,1.4191084253811226
9,-2.9279167866604112,-2.3451363928723823,2.3544591263823027,0.65949278636816144,1.7500162740833698
10,3.0548206800777056,-0.066358926076548835,1.4519413768181706,-0.21848284381841651,6.712309000861036
