pulse_index,alpha,beta,gamma,kappa,detuning
1,-2.114947465040709,-1.4693134690863214,-2.91065729514261,-1.128287097341538,0.050000000000000003
2,-0.80745045454304942,-2.6986661194223696,1.6258634877918785,-1.875019530282837,0.66280083904171883
3,-2.6473666993463056,0.91426777910526891,0.78642106392983346,1.4002038438592701,0.95202639202819384
4,1.7856797310234123,0.59025445891109163,-2.7201803672133984,0.56941515992381686,1.2269009427203224
5,0.65546132759020159,2.998292204308421,-2.1937532461262785,-0.0092897216348523416,1.1476493444946063
6,-2.5304682322411467,1.976512184607448,-0.78997084391550265,-0.52669312325549944,1.2025327399937895
7,1.6051318496360827,0.29940251090494285,0.94883330329513826,0.54459264714295985,0.99747280690308915
8,-0.015967123186143253,0.079520131020276996,-0.023053773294683867,-8.8393860921113729e-05,0.99986042484766735
9,-0.0089779650638316111,0.078467645424597721,-0.016017619800463668,-0.005647510173016409,1.0000015083046234
