p,factor,eig_index,num_pulses,theta_l,background_theta,delta_l,state_fidelity,state_infidelity,phase_aligned_state_error,source_file
0.00021544346900318823,feedback U_3,1,11,-3.1408005534572747,0.0,-3.1408005534572747,0.9999999999995877,4.1233683134578314e-13,6.42439939373043e-07,sequences/p_2p154434690032em04__feedback_u_3__eig_01.csv
0.00021544346900318823,feedback U_3,2,11,3.1408005534572747,0.0,3.140800553457275,0.9999999999989426,1.057376408652999e-12,1.0283640712725908e-06,sequences/p_2p154434690032em04__feedback_u_3__eig_02.csv
0.00021544346900318823,feedback U_3,3,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999989237,1.0762502000716268e-12,1.03753011404841e-06,sequences/p_2p154434690032em04__feedback_u_3__eig_03.csv
0.00021544346900318823,feedback U_3,6,10,3.141592653589793,0.0,-3.141592653589793,0.9999999999993565,6.434852650727407e-13,8.023163594734454e-07,sequences/p_2p154434690032em04__feedback_u_3__eig_06.csv
0.00021544346900318823,stage 0 split entangler,8,7,6.133408041251109e-18,1.5707963267948966,-1.5707963267948966,0.9999999994171278,5.828721949541205e-10,2.4142751326421803e-05,sequences/p_2p154434690032em04__stage_0_split_entangler__eig_08.csv
0.00021544346900318823,stage 0 split entangler,9,9,1.9811864242959323e-17,1.5707963267948966,-1.5707963267948966,0.9999999999984412,1.5587531265737198e-12,1.2486346810348805e-06,sequences/p_2p154434690032em04__stage_0_split_entangler__eig_09.csv
0.00021544346900318823,stage 1 split entangler,1,8,1.5707963267948966,0.0,1.5707963267948966,0.9999999999946789,5.32107691242345e-12,2.30680223260931e-06,sequences/p_2p154434690032em04__stage_1_split_entangler__eig_01.csv
0.00021544346900318823,stage 1 split entangler,4,8,1.5707963267948966,0.0,1.5707963267948966,0.9999999999436995,5.6300519801766313e-11,7.503377507887389e-06,sequences/p_2p154434690032em04__stage_1_split_entangler__eig_04.csv
0.00046415888336127773,feedback U_0,0,9,-0.0024151799140600997,0.0,-0.0024151799140601504,0.9999999999916853,8.314682276022722e-12,2.8835222129363294e-06,sequences/p_4p641588833613em04__feedback_u_0__eig_00.csv
0.00046415888336127773,feedback U_0,1,9,0.0024151799140600927,0.0,0.0024151799140601504,0.9999999891170257,1.0882974299519788e-08,0.00010432149523214553,sequences/p_4p641588833613em04__feedback_u_0__eig_01.csv
0.00046415888336127773,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999981815,1.8185453143360064e-12,1.348497674678887e-06,sequences/p_4p641588833613em04__feedback_u_0__eig_02.csv
0.00046415888336127773,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999970197,2.9802826873037702e-12,1.7263555622324532e-06,sequences/p_4p641588833613em04__feedback_u_0__eig_04.csv
0.00046415888336127773,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9999999999981983,1.801669924361704e-12,1.3423324353361695e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_00.csv
0.00046415888336127773,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9999999999954985,4.50151027564516e-12,2.121722115705397e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_01.csv
0.00046415888336127773,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9999999999607603,3.923972258235153e-11,6.264170760602964e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_03.csv
0.00046415888336127773,feedback U_1,4,8,2.3211682907470554,0.0,2.321168290747055,0.9999999999907538,9.246159393683229e-12,3.0408000461576613e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_04.csv
0.00046415888336127773,feedback U_1,5,8,-2.3211682907470554,0.0,-2.3211682907470554,0.9999999999925184,7.481570918344005e-12,2.7352720656918685e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_05.csv
0.00046415888336127773,feedback U_1,6,8,0.35550546679725137,0.0,0.3555054667972515,0.9999999999693572,3.0642821613469096e-11,5.535636420985348e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_06.csv
0.00046415888336127773,feedback U_1,7,8,-0.35550546679725137,0.0,-0.3555054667972515,0.9999999999745992,2.5400792580398956e-11,5.039966626060582e-06,sequences/p_4p641588833613em04__feedback_u_1__eig_07.csv
0.00046415888336127773,feedback U_2,0,10,-2.346028233976402,0.0,-2.346028233976402,0.9999999999993323,6.676881270095691e-13,8.17146475605159e-07,sequences/p_4p641588833613em04__feedback_u_2__eig_00.csv
0.00046415888336127773,feedback U_2,1,10,3.141592653589793,0.0,-3.141592653589793,0.9999999999981213,1.87871940227069e-12,1.3705352967627798e-06,sequences/p_4p641588833613em04__feedback_u_2__eig_01.csv
0.00046415888336127773,feedback U_2,2,10,2.346028233976402,0.0,2.3460282339764014,0.9999999999979503,2.049693748062964e-12,1.4316655034249603e-06,sequences/p_4p641588833613em04__feedback_u_2__eig_02.csv
0.00046415888336127773,feedback U_2,3,10,-1.160147927249802,0.0,-1.160147927249802,0.999999999998556,1.4439560658274786e-12,1.2016508554780224e-06,sequences/p_4p641588833613em04__feedback_u_2__eig_03.csv
0.00046415888336127773,feedback U_2,5,10,-0.7470588061762041,0.0,-0.747058806176204,0.9999999999985085,1.4914736112814353e-12,1.221316695112189e-06,sequences/p_4p641588833613em04__feedback_u_2__eig_05.csv
0.00046415888336127773,feedback U_2,6,10,0.7470588061762041,0.0,0.747058806176204,0.9999999999993168,6.832312493543213e-13,8.268286014728947e-07,sequences/p_4p641588833613em04__feedback_u_2__eig_06.csv
0.00046415888336127773,feedback U_2,7,10,1.160147927249802,0.0,1.1601479272498025,0.999999999999664,3.3595348725157237e-13,5.79356193497905e-07,sequences/p_4p641588833613em04__feedback_u_2__eig_07.csv
0.00046415888336127773,feedback U_3,0,11,3.1391774736757334,0.0,3.1391774736757334,0.9999999999989233,1.0766942892814768e-12,1.0376074562982896e-06,sequences/p_4p641588833613em04__feedback_u_3__eig_00.csv
0.00046415888336127773,feedback U_3,1,11,-3.1391774736757334,0.0,-3.1391774736757334,0.9999999999991174,8.826273045769994e-13,9.396040802092106e-07,sequences/p_4p641588833613em04__feedback_u_3__eig_01.csv
0.00046415888336127773,feedback U_3,2,11,3.1403859023472505,0.0,3.1403859023472505,0.9999999999998208,1.7918999617450027e-13,4.239480306636424e-07,sequences/p_4p641588833613em04__feedback_u_3__eig_02.csv
0.00046415888336127773,feedback U_3,3,9,-3.1403859023472505,0.0,-3.1403859023472505,0.9999999999991762,8.237854842718662e-13,9.080719403487389e-07,sequences/p_4p641588833613em04__feedback_u_3__eig_03.csv
0.00046415888336127773,feedback U_3,5,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999995204,4.796163466380676e-13,6.924662806885269e-07,sequences/p_4p641588833613em04__feedback_u_3__eig_05.csv
0.00046415888336127773,stage 0 split entangler,8,10,-3.743757331362944e-18,1.5707963267948966,-1.5707963267948966,0.9999999999996538,3.461675390781238e-13,5.883491906153608e-07,sequences/p_4p641588833613em04__stage_0_split_entangler__eig_08.csv
0.00046415888336127773,stage 0 split entangler,9,11,-3.2418317130213152e-18,1.5707963267948966,-1.5707963267948966,0.9999999999984253,1.574740338128322e-12,1.2548570388465883e-06,sequences/p_4p641588833613em04__stage_0_split_entangler__eig_09.csv
0.00046415888336127773,stage 1 split entangler,3,8,1.5707963267948966,0.0,1.5707963267948966,0.9999999999963882,3.6117775437105593e-12,1.9004685456291896e-06,sequences/p_4p641588833613em04__stage_1_split_entangler__eig_03.csv
0.00046415888336127773,stage 1 split entangler,6,8,1.5707963267948966,0.0,1.5707963267948966,0.999999999994841,5.1589843508281774e-12,2.271351569932017e-06,sequences/p_4p641588833613em04__stage_1_split_entangler__eig_06.csv
0.001,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.9999999999940326,5.9674487573602164e-12,2.442820554198633e-06,sequences/p_1p000000000000em03__feedback_u_0__eig_00.csv
0.001,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.9999999999443014,5.5698556877814553e-11,7.463141932191741e-06,sequences/p_1p000000000000em03__feedback_u_0__eig_01.csv
0.001,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.99999999999829,1.7099655025276661e-12,1.3076017974673424e-06,sequences/p_1p000000000000em03__feedback_u_0__eig_02.csv
0.001,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999985443,1.4557244298885053e-12,1.206522470954387e-06,sequences/p_1p000000000000em03__feedback_u_0__eig_04.csv
0.001,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9999999999982487,1.751265799043722e-12,1.3235003991181964e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_00.csv
0.001,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9999999999980433,1.956657058599376e-12,1.3988690958151473e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_01.csv
0.001,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9999999999610951,3.8904879318124586e-11,6.237389035806823e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_03.csv
0.001,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9999999999978788,2.121192110848824e-12,1.456569253940187e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_04.csv
0.001,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.9999999999939417,6.058265000774554e-12,2.4613415159266472e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_05.csv
0.001,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9999999999920381,7.961853398796848e-12,2.8216998083621597e-06,sequences/p_1p000000000000em03__feedback_u_1__eig_06.csv
0.001,feedback U_2,0,7,-2.3460282339764036,0.0,-2.3460282339764036,0.9999999999457407,5.42592637486905e-11,7.366087382811259e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_00.csv
0.001,feedback U_2,1,7,3.141592653589793,0.0,-3.141592653589793,0.999999999971507,2.8492985748584942e-11,5.33795265483622e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_01.csv
0.001,feedback U_2,2,7,2.3460282339764036,0.0,2.346028233976403,0.9999999998876701,1.1232992314091916e-10,1.0598606091240214e-05,sequences/p_1p000000000000em03__feedback_u_2__eig_02.csv
0.001,feedback U_2,3,7,-1.1601479272497965,0.0,-1.1601479272497965,0.9999999999946394,5.360600852100106e-12,2.315307546171199e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_03.csv
0.001,feedback U_2,5,7,-0.74705880617621,0.0,-0.7470588061762102,0.9999999999930744,6.9255712276117265e-12,2.6316851440427168e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_05.csv
0.001,feedback U_2,6,7,0.74705880617621,0.0,0.7470588061762102,0.9999999999670122,3.298783468608235e-11,5.743499193901677e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_06.csv
0.001,feedback U_2,7,7,1.1601479272497965,0.0,1.1601479272497963,0.9999999999323843,6.761569082414098e-11,8.222888513973895e-06,sequences/p_1p000000000000em03__feedback_u_2__eig_07.csv
0.001,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9999999880560981,1.1943901867539353e-08,0.00010928816087284634,sequences/p_1p000000000000em03__feedback_u_3__eig_01.csv
0.001,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9999999999926075,7.392531031769067e-12,2.7188897345435874e-06,sequences/p_1p000000000000em03__feedback_u_3__eig_02.csv
0.001,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.999999999902961,9.703904346736181e-11,9.850825585492997e-06,sequences/p_1p000000000000em03__feedback_u_3__eig_03.csv
0.001,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999985443,1.4557244298885053e-12,1.206522470954387e-06,sequences/p_1p000000000000em03__feedback_u_3__eig_04.csv
0.001,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9999999999988058,1.1941558852868184e-12,1.0929240954429377e-06,sequences/p_1p000000000000em03__stage_0_split_entangler__eig_08.csv
0.001,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.999999999999601,3.9901415505028126e-13,6.31860796361073e-07,sequences/p_1p000000000000em03__stage_0_split_entangler__eig_09.csv
0.001,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999897593,1.0240697179142444e-11,3.2001890707185934e-06,sequences/p_1p000000000000em03__stage_1_split_entangler__eig_01.csv
0.001,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999984626,1.5374368445009168e-12,1.2401340764066253e-06,sequences/p_1p000000000000em03__stage_1_split_entangler__eig_02.csv
0.001,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999993807,6.192824031359123e-13,7.86905970887904e-07,sequences/p_1p000000000000em03__stage_1_split_entangler__eig_05.csv
0.001,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.9999999999995102,4.898303984646191e-13,6.999780339339521e-07,sequences/p_1p000000000000em03__stage_2_split_entangler__eig_01.csv
0.002154434690031882,feedback U_0,0,9,-0.011279515968103901,0.0,-0.011279515968103837,0.9999999999963824,3.61755070343861e-12,1.9019972054849783e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_00.csv
0.002154434690031882,feedback U_0,1,9,0.01127951596810387,0.0,0.011279515968103837,0.9999999999751876,2.4812374377347624e-11,4.981202002192785e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_01.csv
0.002154434690031882,feedback U_0,2,9,-0.00562019847988973,0.0,-0.005620198479889815,0.999999999998642,1.3580248037214915e-12,1.1654009867842573e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_02.csv
0.002154434690031882,feedback U_0,3,9,0.005620198479889717,0.0,0.005620198479889815,0.9999999999958487,4.151345933678385e-12,2.037534730115971e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_03.csv
0.002154434690031882,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999989795,1.0205170042354439e-12,1.0102597754209245e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_04.csv
0.002154434690031882,feedback U_0,6,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999986915,1.3085088568232095e-12,1.1438896374771783e-06,sequences/p_2p154434690032em03__feedback_u_0__eig_06.csv
0.002154434690031882,feedback U_1,0,10,-3.141592653589793,0.0,-3.141592653589793,0.9999999999983569,1.6431300764452317e-12,1.2818553037013523e-06,sequences/p_2p154434690032em03__feedback_u_1__eig_00.csv
0.002154434690031882,feedback U_1,1,10,-1.1229639298659642,0.0,-1.1229639298659642,0.9999999999991174,8.826273045769994e-13,9.396736802791731e-07,sequences/p_2p154434690032em03__feedback_u_1__eig_01.csv
0.002154434690031882,feedback U_1,2,10,1.122963929865964,0.0,1.1229639298659642,0.9999999999991038,8.961720254774264e-13,9.466564448523708e-07,sequences/p_2p154434690032em03__feedback_u_1__eig_02.csv
0.002154434690031882,feedback U_1,4,10,-3.141592653589793,0.0,-3.141592653589793,0.9999999999994722,5.278000259067994e-13,7.266696761956754e-07,sequences/p_2p154434690032em03__feedback_u_1__eig_04.csv
0.002154434690031882,feedback U_1,5,10,-1.0134035379458368,0.0,-1.0134035379458366,0.9999999999993949,6.050715484207103e-13,7.783163735360661e-07,sequences/p_2p154434690032em03__feedback_u_1__eig_05.csv
0.002154434690031882,feedback U_1,7,10,1.0134035379458368,0.0,1.0134035379458366,0.999999999998751,1.2490009027033011e-12,1.1176268540743804e-06,sequences/p_2p154434690032em03__feedback_u_1__eig_07.csv
0.002154434690031882,feedback U_2,0,9,1.3335623726095123,0.0,1.3335623726095118,0.9999999999967819,3.2180924591784787e-12,1.793933062494606e-06,sequences/p_2p154434690032em03__feedback_u_2__eig_00.csv
0.002154434690031882,feedback U_2,1,9,0.5644623420954971,0.0,0.5644623420954971,0.9999999999973679,2.632116746781321e-12,1.6223508222716172e-06,sequences/p_2p154434690032em03__feedback_u_2__eig_01.csv
0.002154434690031882,feedback U_2,3,9,-0.5644623420954973,0.0,-0.5644623420954975,0.9999999999963223,3.6777247913732936e-12,1.9176156029217613e-06,sequences/p_2p154434690032em03__feedback_u_2__eig_03.csv
0.002154434690031882,feedback U_2,4,9,-1.3335623726095123,0.0,-1.3335623726095123,0.9999999999983138,1.6862067298006878e-12,1.298563096486812e-06,sequences/p_2p154434690032em03__feedback_u_2__eig_04.csv
0.002154434690031882,feedback U_2,5,9,2.27428048412313,0.0,2.27428048412313,0.999999999994682,5.3179682879545e-12,2.3060998420131234e-06,sequences/p_2p154434690032em03__feedback_u_2__eig_05.csv
0.002154434690031882,feedback U_2,6,9,-2.27428048412313,0.0,-2.27428048412313,0.9999999999995193,4.807265696626928e-13,6.935883582098161e-07,sequences/p_2p154434690032em03__feedback_u_2__eig_06.csv
0.002154434690031882,feedback U_2,7,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999992251,7.749356711883593e-13,8.802507940761767e-07,sequences/p_2p154434690032em03__feedback_u_2__eig_07.csv
0.002154434690031882,feedback U_3,1,11,3.141592653589793,0.0,-3.141592653589793,0.9999999999984373,1.5627499294623703e-12,1.2501884138055454e-06,sequences/p_2p154434690032em03__feedback_u_3__eig_01.csv
0.002154434690031882,feedback U_3,2,11,-1.576416527100248,0.0,-1.576416527100248,0.9999999999988174,1.1826095658307167e-12,1.0874790995382097e-06,sequences/p_2p154434690032em03__feedback_u_3__eig_02.csv
0.002154434690031882,feedback U_3,3,11,1.576416527100248,0.0,1.576416527100248,0.999999999998938,1.0620393453564247e-12,1.0306187059156779e-06,sequences/p_2p154434690032em03__feedback_u_3__eig_03.csv
0.002154434690031882,stage 0 split entangler,8,9,7.54054707316291e-06,1.5707963267948966,-1.5707887862478234,0.9999999999687497,3.125033565254398e-11,5.5902602131011925e-06,sequences/p_2p154434690032em03__stage_0_split_entangler__eig_08.csv
0.002154434690031882,stage 0 split entangler,9,9,-2.0943012975241895e-17,1.5707963267948966,-1.5707963267948966,0.9999999999979048,2.0952128920725954e-12,1.4475442843701661e-06,sequences/p_2p154434690032em03__stage_0_split_entangler__eig_09.csv
0.002154434690031882,stage 1 split entangler,0,10,1.5707963267948968,0.0,1.5707963267948966,0.999999999998183,1.8169910021015312e-12,1.3480698949436986e-06,sequences/p_2p154434690032em03__stage_1_split_entangler__eig_00.csv
0.002154434690031882,stage 1 split entangler,2,10,1.5707963267948963,0.0,1.5707963267948966,0.9999999999988334,1.1666223542761145e-12,1.0801667385828284e-06,sequences/p_2p154434690032em03__stage_1_split_entangler__eig_02.csv
0.002154434690031882,stage 1 split entangler,5,10,1.570796326794897,0.0,1.5707963267948966,0.9999999999983489,1.6511236822225328e-12,1.2849453639291182e-06,sequences/p_2p154434690032em03__stage_1_split_entangler__eig_05.csv
0.002154434690031882,stage 1 split entangler,7,10,1.5707963267948966,0.0,1.5707963267948966,0.9999999999994642,5.357936316841005e-13,7.320558163260764e-07,sequences/p_2p154434690032em03__stage_1_split_entangler__eig_07.csv
0.002154434690031882,stage 2 split entangler,0,10,1.5707963267948966,0.0,1.5707963267948966,0.9999999999981835,1.8165469128916811e-12,1.3480698948916382e-06,sequences/p_2p154434690032em03__stage_2_split_entangler__eig_00.csv
0.002154434690031882,stage 2 split entangler,4,9,1.570796326794897,0.0,1.5707963267948966,0.999999999998403,1.5969447986208252e-12,1.263584695966443e-06,sequences/p_2p154434690032em03__stage_2_split_entangler__eig_04.csv
0.004641588833612777,feedback U_0,0,9,0.024580499540975707,0.0,0.02458049954097552,0.9999999999958138,4.186206936651615e-12,2.04601557152434e-06,sequences/p_4p641588833613em03__feedback_u_0__eig_00.csv
0.004641588833612777,feedback U_0,1,9,-0.0245804995409757,0.0,-0.02458049954097552,0.9999999999966653,3.33466587676412e-12,1.8261440052969135e-06,sequences/p_4p641588833613em03__feedback_u_0__eig_01.csv
0.004641588833612777,feedback U_0,2,9,1.5707963267948966,0.0,1.5707963267948966,0.999999999991728,8.272049711877116e-12,2.876131675286183e-06,sequences/p_4p641588833613em03__feedback_u_0__eig_02.csv
0.004641588833612777,feedback U_0,3,9,-1.5707963267948966,0.0,-1.5707963267948966,0.9999999997404581,2.595419434925361e-10,1.611031065316642e-05,sequences/p_4p641588833613em03__feedback_u_0__eig_03.csv
0.004641588833612777,feedback U_0,5,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999985922,1.4077627952246985e-12,1.1864337598806988e-06,sequences/p_4p641588833613em03__feedback_u_0__eig_05.csv
0.004641588833612777,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9999999999983278,1.6722179196904108e-12,1.2931990867390928e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_00.csv
0.004641588833612777,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9999999999985087,1.4912515666765103e-12,1.2212876917158913e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_01.csv
0.004641588833612777,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9999999999860181,1.3981926727524296e-11,3.739210724205696e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_03.csv
0.004641588833612777,feedback U_1,4,8,-3.141592653589793,0.0,-3.141592653589793,0.9999999999980327,1.9673151996357774e-12,1.4026747339762526e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_04.csv
0.004641588833612777,feedback U_1,5,8,-1.2597899645005188,0.0,-1.2597899645005188,0.9999999999554035,4.459654867616791e-11,6.678079980039563e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_05.csv
0.004641588833612777,feedback U_1,6,8,1.2597899645005188,0.0,1.259789964500519,0.9999999999989659,1.0340617251358708e-12,1.0170928572090604e-06,sequences/p_4p641588833613em03__feedback_u_1__eig_06.csv
0.004641588833612777,feedback U_2,0,10,-2.2742804841231345,0.0,-2.2742804841231345,0.9999999999991134,8.8662410746565e-13,9.418321900358639e-07,sequences/p_4p641588833613em03__feedback_u_2__eig_00.csv
0.004641588833612777,feedback U_2,1,10,3.141592653589793,0.0,-3.141592653589793,0.9999999999986284,1.3715695246219184e-12,1.171229203322803e-06,sequences/p_4p641588833613em03__feedback_u_2__eig_01.csv
0.004641588833612777,feedback U_2,2,10,2.2742804841231345,0.0,2.2742804841231345,0.9999999999989793,1.020739048840369e-12,1.010310618818257e-06,sequences/p_4p641588833613em03__feedback_u_2__eig_02.csv
0.004641588833612777,feedback U_2,3,10,-1.3335623726095043,0.0,-1.3335623726095043,0.9999999999968896,3.1104008257898386e-12,1.7636779747150429e-06,sequences/p_4p641588833613em03__feedback_u_2__eig_03.csv
0.004641588833612777,feedback U_2,4,10,1.3335623726095043,0.0,1.3335623726095047,0.9999999999987177,1.2823075934420558e-12,1.132306476654223e-06,sequences/p_4p641588833613em03__feedback_u_2__eig_04.csv
0.004641588833612777,feedback U_2,5,10,-0.5644623420955056,0.0,-0.5644623420955055,0.9999999999991438,8.562039965909207e-13,9.255650646642877e-07,sequences/p_4p641588833613em03__feedback_u_2__eig_05.csv
0.004641588833612777,feedback U_2,6,10,0.5644623420955056,0.0,0.5644623420955055,0.9999999999995353,4.647393581080905e-13,6.820335032209864e-07,sequences/p_4p641588833613em03__feedback_u_2__eig_06.csv
0.004641588833612777,feedback U_3,0,9,1.5953768263424846,0.0,1.5953768263424841,0.9999999999958138,4.186206936651615e-12,2.0460155724855575e-06,sequences/p_4p641588833613em03__feedback_u_3__eig_00.csv
0.004641588833612777,feedback U_3,1,9,-1.5953768263424846,0.0,-1.5953768263424846,0.9999999999966653,3.33466587676412e-12,1.8261440055493947e-06,sequences/p_4p641588833613em03__feedback_u_3__eig_01.csv
0.004641588833612777,feedback U_3,2,9,-1.582988241826015,0.0,-1.582988241826015,0.9999999999988081,1.191935439237568e-12,1.0918667316618711e-06,sequences/p_4p641588833613em03__feedback_u_3__eig_02.csv
0.004641588833612777,feedback U_3,3,9,1.582988241826015,0.0,1.5829882418260155,0.9999999999959621,4.037881140561694e-12,2.00942089470855e-06,sequences/p_4p641588833613em03__feedback_u_3__eig_03.csv
0.004641588833612777,feedback U_3,5,7,3.141592653589793,0.0,-3.141592653589793,0.999923267041242,7.673295875798569e-05,0.008759819107836419,sequences/p_4p641588833613em03__feedback_u_3__eig_05.csv
0.004641588833612777,feedback U_3,6,7,3.141592653589793,0.0,-3.141592653589793,0.9999531890218782,4.6810978121758495e-05,0.0068418949094142855,sequences/p_4p641588833613em03__feedback_u_3__eig_06.csv
0.004641588833612777,stage 0 split entangler,8,7,2.0623843225957335e-17,1.5707963267948966,-1.5707963267948966,0.9999999997063629,2.936371146233796e-10,1.71358521800869e-05,sequences/p_4p641588833613em03__stage_0_split_entangler__eig_08.csv
0.004641588833612777,stage 0 split entangler,9,9,-2.187647724897288e-17,1.5707963267948966,-1.5707963267948966,0.9999999999941669,5.8331117713805725e-12,2.415316475093763e-06,sequences/p_4p641588833613em03__stage_0_split_entangler__eig_09.csv
0.004641588833612777,stage 1 split entangler,0,10,1.5707963267948974,0.0,1.5707963267948974,0.9999999999978577,2.142286348316702e-12,1.4638127510944737e-06,sequences/p_4p641588833613em03__stage_1_split_entangler__eig_00.csv
0.004641588833612777,stage 1 split entangler,2,10,1.5707963267948963,0.0,1.5707963267948966,0.999999999998435,1.5649703755116207e-12,1.251077605271977e-06,sequences/p_4p641588833613em03__stage_1_split_entangler__eig_02.csv
0.004641588833612777,stage 1 split entangler,3,10,1.5707963267948972,0.0,1.5707963267948974,0.9999999999987512,1.248778858098376e-12,1.1175844738214843e-06,sequences/p_4p641588833613em03__stage_1_split_entangler__eig_03.csv
0.004641588833612777,stage 1 split entangler,5,10,1.570796326794897,0.0,1.5707963267948966,0.999999999999732,2.680078381445128e-13,5.176059417525423e-07,sequences/p_4p641588833613em03__stage_1_split_entangler__eig_05.csv
0.004641588833612777,stage 2 split entangler,0,10,1.570796326794897,0.0,1.5707963267948966,0.9999999999978579,2.142064303711777e-12,1.4638127510284451e-06,sequences/p_4p641588833613em03__stage_2_split_entangler__eig_00.csv
0.004641588833612777,stage 2 split entangler,5,7,1.5707963267948968,0.0,1.5707963267948966,0.999999990003128,9.996871996875711e-09,9.998436046692513e-05,sequences/p_4p641588833613em03__stage_2_split_entangler__eig_05.csv
0.01,feedback U_0,0,9,0.054830370509798894,0.0,0.054830370509798776,0.9999999999986762,1.3238299345630367e-12,1.15056496832537e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_00.csv
0.01,feedback U_0,1,9,-0.0548303705097989,0.0,-0.054830370509798776,0.9999999999970821,2.9178881533198364e-12,1.7080962535074882e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_01.csv
0.01,feedback U_0,2,9,0.026891301355806432,0.0,0.02689130135580653,0.9999999999934546,6.545430863980073e-12,2.55840038562608e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_02.csv
0.01,feedback U_0,3,9,-0.026891301355806436,0.0,-0.02689130135580653,0.9999999999978963,2.1036505870597466e-12,1.4505798389195767e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_03.csv
0.01,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999978186,2.1813661987835076e-12,1.4769427178564313e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_04.csv
0.01,feedback U_0,6,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999986915,1.3085088568232095e-12,1.1438896374771783e-06,sequences/p_1p000000000000em02__feedback_u_0__eig_06.csv
0.01,feedback U_1,0,10,-3.141592653589793,0.0,-3.141592653589793,0.9999999999984208,1.5791812302268227e-12,1.2569943016650572e-06,sequences/p_1p000000000000em02__feedback_u_1__eig_00.csv
