pulse,alpha,beta,gamma,kappa
1,2.5034200406154237,-2.861562648039849,-0.11946442618445063,-3.1415926117489756
2,3.1060247057969144,-1.382764418759193,-0.8556895629880044,2.0361587158781553
3,2.6343420108642803,-3.032056636694881,-0.5622150021505004,2.5073155626183685
4,2.952518200379043,2.2468273282544615,1.35072110373336,-2.065598615281393
5,1.6154679741661395,-2.9393041821620898,-1.830004092161822,-0.9849007123366483
6,-0.12208990050039908,2.9061605186315163,-1.0719292237002378,-1.8053615882821026
7,1.7530054473872172,0.14425141387316143,-0.704762040172375,3.083488147337979
8,-1.2971958195592779,1.420784619639187,-3.0623277928168835,0.31443860050901484
9,-1.8386437272817198,-1.279523921835741,1.5807957241281192,0.5570008564450085
