pulse,alpha,beta,gamma,kappa
1,0.38809588535958417,2.855768925301998,-1.4478428094100138,-0.9466865281060002
2,3.04275962649426,-1.4649052594495402,0.05683448492325414,2.796445638133268
3,2.53635142034233,-1.1366945347984845,-1.727647052985683,-1.1289812563945718
4,1.128084119349536,2.2287385255930046,2.054734463123021,0.6784710578321218
5,-2.9125964296383935,0.7565637382683555,0.007220327868461565,-1.8225900321855766
6,-0.6915065240300874,1.772797592797935,1.3946521336898041,2.0031863093846907
7,-2.506893416234635,0.32163213890774256,-1.4623310604091573,-2.367211583220626
8,2.0875697032566567,-2.8849658312622135,1.1637523930943174,-1.967404935661663
9,2.5863656151552687,-0.9812809400301482,0.2192558476202412,1.5293045031128774
10,-0.9746600283202213,-1.8748045925555872,-0.0602445404136501,-0.9451831628180899
11,-2.0791943882054365,-0.3150870784831039,-3.073990676692766,-1.5953209036374978
12,1.7971331752329605,-1.693361587627568,-0.45310584745852844,-2.8696099049247255
