pulse,alpha,beta,gamma,kappa
1,-1.605222521712077,0.7367785921509866,1.0187344772041838,1.3413663565417322
2,-0.16791805448187921,1.820137174635147,-2.2111742879459144,0.9119897402262496
3,-2.257920903410127,0.8320451623160404,1.4231759450348966,2.9699041766005716
4,-1.1466680477715603,-1.9172903888308817,1.2390404650764881,3.136190251138198
5,1.4821768288056678,-1.6794613074358329,1.1957017992764463,0.5703822149792969
6,-2.4018764102232004,0.008805566737318447,0.35683845605159636,-3.1414880900381266
7,-1.8527506953091102,0.46803763826068784,2.3953857964349496,-3.1414872020008944
8,1.8666221979661013,-0.21298534701565702,0.5759984739127847,-2.552541162008163
9,-2.7635673706526442,-0.8655726726813465,-0.8288727687443324,-3.038467756419252
10,0.4368390850422762,1.3088161524300506,-3.0342120768186436,3.1284045065497708
11,-2.240031692208725,-1.3175604056696046,-3.1406563753571746,1.7535409927363077
12,3.1329000064662593,1.1966561263161475,0.15251860573908668,1.0288925137539502
