pulse,alpha,beta,gamma,kappa
1,2.0004154403745162,-2.2688709328561014,-0.11946465513809859,-3.14159263306857
2,3.134782449544816,-1.8074727608873882,-1.3586940005648103,2.936676197202804
3,2.8770563736916834,-3.1267226087339783,-0.7946957826563064,2.490396329895521
4,2.0843202296479006,1.0967042411093733,1.5934357123804455,-3.131407848165732
5,0.7497441582867548,-0.2857074346594796,-2.860138181213152,-1.5110598782222364
6,-0.038902306847592744,2.3146419322730276,-1.937653077173857,-0.9171581352155195
7,1.9742661146186984,0.15124521788720294,-0.6215743668091096,2.636159079280021
8,-1.337426768759336,1.1414346433173024,-2.9408942417048283,-0.5575176895811136
9,-1.8386438375693273,-0.5077910303978311,1.540565037821858,0.08456281721400907
