pulse,alpha,beta,gamma,kappa
1,-2.3691642369538366,-1.6661554766232836,-1.086091698796943,-1.1422479696292174
2,1.0824176827288465,-0.7280572633546507,-2.9629909964942036,-2.282494374754227
3,-2.1417850865131887,-0.4890908975132248,-2.1424548743537626,-1.618649291374042
4,-0.7934722238535477,1.2693709140465246,-0.04944974270863841,-0.14268745067518102
5,1.8474531751539212,-1.071835195778689,-0.5507935604393248,0.15934525714644163
6,-0.16643317941437719,-1.1138072514183504,-0.2738343303928518,0.12715248995804174
7,0.22498199837916408,0.2969310130859335,0.02747713218754507,0.1341335010877508
