pulse,alpha,beta,gamma,kappa
1,-0.6826944129054373,2.0851679153621823,0.7800759737694768,-3.0414934032380714
2,2.4079196209961444,1.723986670962831,-0.001126981191039461,1.0469246546599842
3,-2.5170642447644394,2.2574575053185493,0.24875408948143327,-3.021688263435625
4,2.761291155867663,2.0354630357432093,-3.138086109177794,-2.9030158929582526
5,-2.4429891747648296,1.1502649841994153,0.829730668838795,0.0173077841636311
6,-0.6230680037814774,0.8135672569308973,1.2758408973015773,-2.9092986260773506
7,-1.5495622622582585,3.054875941052491,2.4314299614835693,2.381337326877629
8,-2.7386301603041985,1.0639897012550088,3.1136654729427318,-2.7809957266627854
